hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
FabHotel F9 Noida Sec-56,"₹ 1,237",7.8,Good,105,Noida,Deluxe Room,1 large double bed,+₹ 148 taxes and charges,3,1 night, 2 adults,"₹ 1,237",False,True,2024-05-07,2024-05-08,Room service
Hotel City Empire,"₹ 2,673",8.0,Very good,"1,695","Paharganj, New Delhi",Superior Double/Twin,Beds: 1 double or 2 singles,+₹ 321 taxes and charges,3,1 night, 2 adults,"₹ 2,970",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Tea/coffee maker in all rooms, Good breakfast"
Hotel Anand Villa Near Google Signature Tower gurgaon,"₹ 2,999",NA,NA,NA,"Old Gurgaon, Gurgaon",Standard Double Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2024-05-07,2024-05-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 173 Knowledge Park 3 Near PVR Ansal Plaza Greater Noida,"₹ 3,998",4.3,Review score,75,Greater Noida,Classic Triple Room,1 extra-large double bed,+₹ 512 taxes and charges,4,1 night, 2 adults,"₹ 3,998",True,True,2024-05-07,2024-05-08,"Room service, Restaurant, Breakfast"
The Lodgers 2 BHK Serviced Apartment infront of Artemis Hospital Gurgaon,"₹ 15,899",9.7,Exceptional,17,Gurgaon,Two-Bedroom Apartment,2 large double beds,"+₹ 2,862 taxes and charges",0,1 night, 2 adults,"₹ 15,899",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk"
Saltstayz Sector 52 - Ardee City Mall,"₹ 38,250",7.9,Good,56,Gurgaon,Double Room with Balcony,1 double bed,"+₹ 6,885 taxes and charges",3,1 night, 2 adults,"₹ 38,250",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
Park Plaza Gurgaon,"₹ 11,520",7.4,Good,"1,347","City Center - Sector 29, Gurgaon","Plaza Room , 50% Discount on Lunch and Dinner Buffet only at New Town Cafe",Beds: 1 double or 2 singles,"+₹ 2,074 taxes and charges",5,1 night, 2 adults,"₹ 11,520",False,False,2024-05-07,2024-05-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Royal Regency,"₹ 1,700",5.6,Review score,18,Ghaziabad,Two-Bedroom Suite,"3 beds (2 doubles, 1 sofa bed)",+₹ 204 taxes and charges,4,1 night, 2 adults,"₹ 1,700",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, Breakfast"
Hotel Airport View,"₹ 4,049",7.5,Good,250,"Mahipalpur, New Delhi",Standard Double or Twin Room,"3 beds (2 singles, 1 extra-large double)",+₹ 486 taxes and charges,3,1 night, 2 adults,"₹ 4,049",False,False,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Exceptional breakfast"
Treebo Trend The DMS Residency,"₹ 6,274",6.0,Review score,41,Greater Noida,Standard Double Room,1 extra-large double bed,+₹ 753 taxes and charges,3,1 night, 2 adults,"₹ 7,843",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, Breakfast"
Imperial Inn - Nehru Place,"₹ 1,699",7.8,Good,57,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 204 taxes and charges,3,1 night, 2 adults,"₹ 1,699",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Exceptional breakfast"
Kher Residency Safdarjung Enclave New Delhi,"₹ 3,500",8.2,Very good,56,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Breakfast"
Pabs 3BHK Farm,"₹ 30,000",NA,NA,NA,New Delhi,Double or Twin Room,1 large double bed,"+₹ 5,400 taxes and charges",0,1 night, 2 adults,"₹ 30,000",False,True,2024-05-07,2024-05-08,"Swimming Pool, Free WiFi, Free parking, Garden, Bar, Air conditioning"
Hotel Rudra INN at Chhatarpur,"₹ 2,990",7.7,Good,10,"Chattarpur, New Delhi",Double Room,1 double bed,+₹ 359 taxes and charges,3,1 night, 2 adults,"₹ 2,990",True,True,2024-05-07,2024-05-08,"Room service, Free WiFi, Family rooms, Free parking, Garden, Air conditioning, Breakfast"
The Mansion Killa25,"₹ 13,500",NA,NA,NA,Faridabad,Three-Bedroom Villa,3 double beds,"+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,False,2024-05-07,2024-05-08,"Free WiFi, Free parking"
Treebo Trend TMS Residency,"₹ 5,994",7.0,Good,75,"South West, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 719 taxes and charges,3,1 night, 2 adults,"₹ 7,493",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Metro View Apartment with WiFi & Breakfast,"₹ 2,400",9.0,Superb,2,Noida,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 288 taxes and charges,0,1 night, 2 adults,"₹ 2,400",False,True,2024-05-07,2024-05-08,"Swimming Pool, Free WiFi, Free parking"
PABS 5BHK FARM Chattarpur,"₹ 35,000",NA,NA,NA,New Delhi,Villa,"5 beds (2 doubles, 3 extra-large doubles)","+₹ 6,300 taxes and charges",0,1 night, 2 adults,"₹ 35,000",False,True,2024-05-07,2024-05-08,"Swimming Pool, Free WiFi, Free parking, Terrace, Garden, Air conditioning, Breakfast"
Rose Residency - Dwarka Sec 9,"₹ 1,299",4.7,Review score,30,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 156 taxes and charges,3,1 night, 2 adults,"₹ 1,299",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
INDEPENDENT EUROPEAN STYLE FULLY FURNISHED STUDIO,"₹ 2,610",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 313 taxes and charges,0,1 night, 2 adults,"₹ 2,610",False,True,2024-05-07,2024-05-08,"Swimming Pool, Free WiFi, Private parking"
OYO Townhouse 204 Sector 49 Near Logix city centre,"₹ 3,957",5.7,Review score,101,Noida,Classic Triple Room,1 extra-large double bed,+₹ 507 taxes and charges,4,1 night, 2 adults,"₹ 3,957",True,True,2024-05-07,2024-05-08,"Room service, Restaurant"
Hotel Infinity Stays Sector 45 Gurgaon - Couple friendly,"₹ 1,699",5.5,Review score,4,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 204 taxes and charges,3,1 night, 2 adults,"₹ 1,699",True,True,2024-05-07,2024-05-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Yes Boss By Backpackers Heaven,"₹ 1,840",7.7,Good,"1,026","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 221 taxes and charges,3,1 night, 2 adults,"₹ 1,840",False,True,2024-05-07,2024-05-08,"Airport shuttle, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
HangOut B&B,"₹ 13,500",NA,NA,NA,"West Delhi, New Delhi",Apartment,"13 beds (3 extra-large doubles, 10 futons)","+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,True,2024-05-07,2024-05-08,"2 swimming pools, Free WiFi, Free parking, Terrace, Air conditioning"
Backpackers Heaven@ New King,"₹ 1,534",7.0,Good,413,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,534",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Saltstayz Studio Apartment - Near Artemis & Medanta Hospital,"₹ 42,075",9.2,Superb,17,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)","+₹ 7,574 taxes and charges",0,1 night, 2 adults,"₹ 42,075",True,True,2024-05-07,2024-05-08,"Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Airport Hotel IVY,₹ 896,7.9,Good,425,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 107 taxes and charges,3,1 night, 2 adults,"₹ 2,239",True,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Exceptional breakfast"
Hardik Palace By F9 Hotels,"₹ 5,699",NA,NA,NA,Noida,Deluxe Double Room,1 double bed,+₹ 684 taxes and charges,4,1 night, 2 adults,"₹ 5,699",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Breakfast"
Hotel Airport Glory,"₹ 1,900",6.8,Review score,75,"Mahipalpur, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 228 taxes and charges,4,1 night, 2 adults,"₹ 4,749",True,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Good breakfast"
Posh Residency Artemis Hospital Road Gurgaon,"₹ 3,600",7.8,Good,131,"Sector 40 - 44, Gurgaon",Deluxe Double Room with Balcony,1 large double bed,+₹ 432 taxes and charges,4,1 night, 2 adults,"₹ 3,600",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
Square 9 Inn - Near Fortis & Huda City Centre,"₹ 3,498",8.1,Very good,103,"Sector 14, Gurgaon",Deluxe Room,1 double bed,+₹ 450 taxes and charges,3,1 night, 2 adults,"₹ 3,498",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Good breakfast"
"Le ROI Express, Paharganj","₹ 10,200",7.9,Good,92,"Paharganj, New Delhi",Deluxe Room,1 double bed,"+₹ 1,836 taxes and charges",3,1 night, 2 adults,"₹ 10,200",False,True,2024-05-07,2024-05-08,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Bungalow 157,"₹ 12,499",9.7,Exceptional,23,"South Delhi, New Delhi",Double Room with Private Bathroom,1 extra-large double bed,"+₹ 2,250 taxes and charges",0,1 night, 2 adults,"₹ 12,499",True,True,2024-05-07,2024-05-08,"Free WiFi, Air conditioning, Tea/coffee maker in all rooms"
Hotel Swaran Palace,"₹ 5,100",5.8,Review score,50,"Karol bagh, New Delhi",Premium Room,Multiple bed types,+₹ 612 taxes and charges,4,1 night, 2 adults,"₹ 5,100",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Royal Inn,"₹ 1,540",NA,NA,NA,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 185 taxes and charges,3,1 night, 2 adults,"₹ 1,540",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Family rooms"
Hotel Sun International,"₹ 1,441",4.6,Review score,41,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 173 taxes and charges,2,1 night, 2 adults,"₹ 1,695",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, 24-hour front desk, Terrace, Garden, Breakfast"
Saltstayz Executive Studio Apartment,"₹ 3,825",10,Exceptional,10,"Sector 40 - 44, Gurgaon",Studio with Balcony,Entire studio • 1 bathroom • 1 kitchen • 42m²,+₹ 459 taxes and charges,0,1 night, 2 adults,"₹ 3,825",True,False,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
The Desire CyberHub,"₹ 3,600",7.8,Good,120,Gurgaon,Superior Double Room,1 double bed,+₹ 432 taxes and charges,0,1 night, 2 adults,"₹ 3,600",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Bar, Good breakfast"
OYO Travel Inn,"₹ 3,916",5.5,Review score,2,"Mahipalpur, New Delhi",Standard Double Room,2 extra-large double beds,+₹ 502 taxes and charges,3,1 night, 2 adults,"₹ 3,916",True,True,2024-05-07,2024-05-08,"Room service, Facilities for disabled guests, Laundry, Daily housekeeping, Air conditioning"
New Haven Hotel Greater Kailash Delhi Local IDs Accepted,"₹ 4,699",7.1,Good,46,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 564 taxes and charges,4,1 night, 2 adults,"₹ 4,699",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Breakfast"
Hotel Batra Home,"₹ 1,500",8.3,Very good,4,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 1,500",False,True,2024-05-07,2024-05-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning"
Signature villa,"₹ 1,248",7.0,Good,1,Sonīpat,Double Room,1 large double bed,+₹ 150 taxes and charges,0,1 night, 2 adults,"₹ 1,248",False,True,2024-05-07,2024-05-08,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Breakfast"
The Neem,"₹ 2,700",9.0,Superb,144,"Greater Kailash 1, New Delhi",Standard Room,Multiple bed types,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, Terrace, Garden, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
"Hotel Ipotel - Couple Friendly Near Yamuna Sports Complex, East Delhi","₹ 3,300",5.9,Review score,12,"East Delhi, New Delhi",Deluxe Double Room with Balcony,1 double bed,+₹ 396 taxes and charges,3,1 night, 2 adults,"₹ 3,300",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Zip By Spree Hotels Delhi,"₹ 4,799",6.5,Review score,4,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 576 taxes and charges,3,1 night, 2 adults,"₹ 4,799",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk, Air conditioning, Breakfast"
OYO Hotel Silver Star,"₹ 3,916",10,Exceptional,1,Neemrana,Deluxe Double Room,1 extra-large double bed,+₹ 502 taxes and charges,3,1 night, 2 adults,"₹ 3,916",False,True,2024-05-07,2024-05-08,
The Aldott Cyber City,"₹ 6,399",8.6,Fabulous,17,"DLF Cyber City, Gurgaon",Deluxe Room,1 large double bed,+₹ 768 taxes and charges,0,1 night, 2 adults,"₹ 6,399",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Divine Inn Couple Friendly Hotel near Sector 51 Metro Station,"₹ 2,999",8.3,Very good,26,Noida,Deluxe Double Room,1 extra-large double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Breakfast"
Hotel Silver Crown - Dwarka Sector 23,"₹ 1,100",7.1,Good,12,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
Airport Hotel Mayank Residency,₹ 999,7.6,Good,330,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,998",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Superb breakfast"
Cool apartment,"₹ 2,639",NA,NA,NA,"South Delhi, New Delhi",Two-Bedroom Apartment,"4 beds (2 extra-large doubles, 1 sofa bed, 1 large double)",+₹ 317 taxes and charges,0,1 night, 2 adults,"₹ 2,639",False,True,2024-05-07,2024-05-08,Air conditioning
Perch Service Apartment DLF Cyber City,"₹ 4,139",8.4,Very good,14,"DLF Cyber City, Gurgaon",Standard Studio,Entire studio • 1 bathroom • 1 kitchen • 26m²,+₹ 497 taxes and charges,0,1 night, 2 adults,"₹ 4,139",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Restaurant, Fitness centre, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Very good breakfast"
FabHotel Heaven In,"₹ 9,554",5.9,Review score,22,"Greater Kailash 1, New Delhi",Deluxe Room,1 double bed,"+₹ 1,720 taxes and charges",3,1 night, 2 adults,"₹ 9,554",True,True,2024-05-07,2024-05-08,"Restaurant, Free WiFi, Laundry, Daily housekeeping, Air conditioning"
Hotel Ishaan Palace - Near Aerocity,"₹ 1,100",NA,NA,NA,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
Hotel Ronit Royal - New Delhi Airport,"₹ 1,921",7.0,Good,111,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 230 taxes and charges,4,1 night, 2 adults,"₹ 1,921",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Breakfast"
Rohtak Guest House,"₹ 1,100",3.0,Review score,1,Rohtak,Deluxe King Room,12 large double beds,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-05-07,2024-05-08,"Family rooms, Free parking, Room service"
Vrindavan Residency,"₹ 2,651",7.4,Good,45,"Saket, New Delhi",King Room,1 large double bed,+₹ 318 taxes and charges,0,1 night, 2 adults,"₹ 2,651",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Good breakfast"
Bloom Boutique l GK-1,"₹ 4,000",8.1,Very good,284,"Greater Kailash 1, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 480 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2024-05-07,2024-05-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
"Hotel Kings, Rohtak","₹ 1,360",5.4,Review score,8,Rohtak,Deluxe Room,"2 beds (1 single, 1 futon)",+₹ 163 taxes and charges,0,1 night, 2 adults,"₹ 1,360",False,True,2024-05-07,2024-05-08,"Airport shuttle, Family rooms, Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Hotel Raj Palace Mahipalpur Near IGI Airport Delhi,"₹ 2,361",8.2,Very good,24,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 283 taxes and charges,0,1 night, 2 adults,"₹ 2,361",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
Octave Nirvana Suites,"₹ 1,450",9.0,Superb,2,Gurgaon,Deluxe Double Room,1 double bed,+₹ 174 taxes and charges,3,1 night, 2 adults,"₹ 1,450",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk"
Hotel Park Suites at Airport,"₹ 1,598",8.9,Fabulous,40,"South West, New Delhi",Superior Double or Twin Room,1 extra-large double bed,+₹ 575 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms, Breakfast"
Jpm White House,"₹ 2,200",NA,NA,NA,"Kailash Colony, New Delhi",Deluxe Room,7 double beds,+₹ 264 taxes and charges,0,1 night, 2 adults,"₹ 2,200",False,True,2024-05-07,2024-05-08,"Free WiFi, Free parking, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Shivalik - Malviya Nagar,"₹ 1,800",3.8,Review score,13,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,800",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning"
Hotel charming chanakya,"₹ 4,069",8.7,Fabulous,24,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,"2 beds (1 single, 1 extra-large double)",+₹ 488 taxes and charges,3,1 night, 2 adults,"₹ 5,354",True,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Bar, Exceptional breakfast"
"The Empire - Signature Tower,Cyber City, Gurgaon","₹ 4,200",7.5,Good,26,"Sector 40 - 44, Gurgaon",Deluxe Room,Multiple bed types,+₹ 504 taxes and charges,0,1 night, 2 adults,"₹ 4,200",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Hotel Red Coral By F9 Hotels,"₹ 2,379",5.6,Review score,98,"Patparganj, New Delhi",Standard Double Room,1 double bed,+₹ 285 taxes and charges,3,1 night, 2 adults,"₹ 2,379",False,False,2024-05-07,2024-05-08,"Airport shuttle (free), Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
hotel northen palace - 100 meters New delhi railway station,"₹ 1,800",7.0,Good,2,"Paharganj, New Delhi",Double Room,1 double bed,+₹ 216 taxes and charges,0,1 night, 2 adults,"₹ 1,800",False,True,2024-05-07,2024-05-08,Free WiFi
Hotel Traditional Inn,"₹ 2,168",4.2,Review score,22,"North Delhi, New Delhi",Deluxe Family Room,2 double beds,+₹ 260 taxes and charges,2,1 night, 2 adults,"₹ 2,168",False,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Garden, Bar, Breakfast"
Hotel Asian Blue IGi Airport Delhi,"₹ 2,249",8.2,Very good,160,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,249",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Bar, Superb breakfast"
Divine Paradise Tavisha,"₹ 3,249",6.9,Review score,109,"New Friends Colony, New Delhi",Deluxe Double or Twin Room,2 single beds,+₹ 390 taxes and charges,3,1 night, 2 adults,"₹ 4,999",True,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free parking, 24-hour front desk, Air conditioning"
Hotel Nirmal Mahal 5 min walk From New Delhi Railway Station,"₹ 2,399",6.6,Review score,128,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 288 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2024-05-07,2024-05-08,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Luxurious Private Penthouse with Jacuzzi,"₹ 10,000",NA,NA,NA,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,800 taxes and charges",0,1 night, 2 adults,"₹ 10,000",False,True,2024-05-07,2024-05-08,"Free WiFi, Free parking, Garden, Air conditioning"
Capital O 7302 The Huespedes,"₹ 3,210",1.0,Review score,1,"DLF Phase II, Gurgaon",Classic Triple Room,1 extra-large double bed,+₹ 417 taxes and charges,3,1 night, 2 adults,"₹ 3,210",True,True,2024-05-07,2024-05-08,Fitness centre
Hotel Kanha Inn - Surbhi Hospital,"₹ 1,000",7.5,Good,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,000",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
PREMIUM ROOMS,"₹ 1,597",8.5,Very good,6,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,0,1 night, 2 adults,"₹ 1,597",False,True,2024-05-07,2024-05-08,"Free WiFi, Free parking, Air conditioning"
5 star private room with a spectacular view in a Lavish Property,"₹ 4,500",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-05-07,2024-05-08,"Swimming Pool, Free WiFi, Free parking"
Delhi Heights - Near INOX Eros Cinema,"₹ 1,550",4.9,Review score,13,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,550",False,True,2024-05-07,2024-05-08,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning"
"Hotel The Class, Delhi Airport","₹ 3,330",4.0,Review score,18,"Mahipalpur, New Delhi",Executive Double Room - Special Offer,Beds: 1 double or 2 singles,+₹ 400 taxes and charges,3,1 night, 2 adults,"₹ 3,330",True,True,2024-05-07,2024-05-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Breakfast"
Capital O Season Grand Near Pitampura metro station,"₹ 3,978",3.8,Review score,12,"North Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 533 taxes and charges,3,1 night, 2 adults,"₹ 3,978",True,True,2024-05-07,2024-05-08,"Facilities for disabled guests, Laundry"
