hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
FabHotel Qotel Rohini Church House,"₹ 2,759",7.1,Good,34,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,759",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
WILD RIDGE SARISKA RESORT,"₹ 2,394",7.6,Good,10,Thāna Ghāzi,Deluxe Room,"2 beds (1 extra-large double, 1 futon)",+₹ 287 taxes and charges,0,1 night, 2 adults,"₹ 2,394",True,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Free parking, Restaurant, Room service, Facilities for disabled guests, WiFi, Family rooms, Breakfast"
Staybook - Shivdev New Delhi Railway Station,"₹ 1,666",7.4,Good,"1,531","Paharganj, New Delhi",Deluxe Room,Beds: 1 double or 2 singles,+₹ 200 taxes and charges,3,1 night, 2 adults,"₹ 1,666",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Bar, Very good breakfast"
Savoy Suites Manesar,"₹ 5,200",7.7,Good,113,"IMT Manesar, Gurgaon",Premier King/Twin Suite,1 large double bed,+₹ 624 taxes and charges,3,1 night, 2 adults,"₹ 5,200",False,True,2024-03-05,2024-03-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, 24-hour front desk, Good breakfast"
Hotel Sunstar Grand,"₹ 2,800",7.7,Good,132,"Karol bagh, New Delhi",Deluxe Double or Twin Room,Multiple bed types,+₹ 336 taxes and charges,3,1 night, 2 adults,"₹ 2,800",False,True,2024-03-05,2024-03-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Good breakfast"
FabExpress Joy Stick,"₹ 2,760",6.9,Review score,14,Indirapuram,Deluxe Room,1 double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,760",False,True,2024-03-05,2024-03-06,"Room service, Free WiFi"
Hotel Sunstar Residency,"₹ 2,600",7.4,Good,159,"Karol bagh, New Delhi",Small Double Room,1 large double bed,+₹ 312 taxes and charges,3,1 night, 2 adults,"₹ 2,600",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Good breakfast"
FabHotel F9 Paschim Vihar,"₹ 3,609",7.2,Good,97,"Pashim Vihar, New Delhi",Deluxe Room,1 double bed,+₹ 433 taxes and charges,3,1 night, 2 adults,"₹ 3,609",False,True,2024-03-05,2024-03-06,"Room service, Free WiFi, Laundry, Daily housekeeping, Air conditioning"
Moustache Delhi,"₹ 3,486",8.4,Very good,751,"New Friends Colony, New Delhi",Superior Double Room,1 large double bed,+₹ 418 taxes and charges,0,1 night, 2 adults,"₹ 3,486",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping"
Hotel Mannat international by Mannat,"₹ 3,719",8.2,Very good,"1,447","Paharganj, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 446 taxes and charges,3,1 night, 2 adults,"₹ 3,719",False,False,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
FabHotel Aerosky Grand,"₹ 3,185",7.9,Good,15,"Dwarka, New Delhi",Deluxe Room,1 double bed,+₹ 427 taxes and charges,3,1 night, 2 adults,"₹ 3,185",False,True,2024-03-05,2024-03-06,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Urban Residency,"₹ 3,396",6.3,Review score,20,"North Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 408 taxes and charges,3,1 night, 2 adults,"₹ 3,396",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Air conditioning"
FabHotel Rallkmas Cyber City,"₹ 3,719",8.7,Fabulous,279,"DLF Phase II, Gurgaon",Deluxe Double Room,1 double bed,+₹ 446 taxes and charges,3,1 night, 2 adults,"₹ 3,719",False,True,2024-03-05,2024-03-06,"Room service, Free parking, Free WiFi, 24-hour front desk"
FabHotel Emoji Stays,"₹ 2,656",8.2,Very good,204,"Sector 40 - 44, Gurgaon",Superior Double Room,1 double bed,+₹ 319 taxes and charges,3,1 night, 2 adults,"₹ 2,656",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk"
OYO Flagship 81143 Hotel Mayur Inn,"₹ 5,086",NA,NA,NA,New Delhi,Classic Triple Room,1 large double bed,+₹ 642 taxes and charges,3,1 night, 2 adults,"₹ 5,086",False,True,2024-03-05,2024-03-06,"Room service, 24-hour front desk, Daily housekeeping"
Svelte Hotel and Personal Suites,"₹ 9,999",6.3,Review score,404,"Saket, New Delhi",Superior Double Room,1 extra-large double bed,"+₹ 1,800 taxes and charges",4,1 night, 2 adults,"₹ 9,999",True,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, Free parking, Free WiFi, Family rooms"
Park Inn by Radisson New Delhi IP Extension,"₹ 7,240",7.0,Good,683,"Patparganj, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 869 taxes and charges,4,1 night, 2 adults,"₹ 7,240",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
"City Plaza, Sonipat","₹ 1,960",10,Exceptional,4,Sonīpat,Double Room,1 double bed,+₹ 235 taxes and charges,0,1 night, 2 adults,"₹ 1,960",False,True,2024-03-05,2024-03-06,"Free parking, Free WiFi, Family rooms, Breakfast"
Goldfinch Hotel Delhi NCR,"₹ 6,249",6.4,Review score,432,Faridabad,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 750 taxes and charges,4,1 night, 2 adults,"₹ 6,249",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
Shangri-La Eros New Delhi,"₹ 22,500",8.5,Very good,"3,549","Connaught Place, New Delhi",Deluxe King Room,1 single bed,"+₹ 4,050 taxes and charges",5,1 night, 2 adults,"₹ 22,500",True,False,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Collection O 78374 Collection O Essendi Hospitalities Llp,"₹ 2,294",5.3,Review score,26,Kalkaji Devi,Classic Triple Room,1 extra-large double bed,+₹ 323 taxes and charges,3,1 night, 2 adults,"₹ 3,530",False,True,2024-03-05,2024-03-06,"Room service, Breakfast"
Jaypee Siddharth,"₹ 9,920",6.1,Review score,594,New Delhi,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,786 taxes and charges",5,1 night, 2 adults,"₹ 9,920",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
"BedChambers Serviced Apartments, MG ROAD","₹ 4,500",8.0,Very good,129,Gurgaon,Deluxe Studio,Entire studio • 1 bathroom • 42m²,Additional charges may apply,0,1 night, 2 adults,"₹ 4,500",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Free parking, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
"Hotel Waves, Delhi Airport","₹ 3,200",6.5,Review score,39,"Mahipalpur, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
Hotel Jageer Palace,"₹ 2,990",7.6,Good,393,"West Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 359 taxes and charges,3,1 night, 2 adults,"₹ 2,990",False,True,2024-03-05,2024-03-06,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Bar, Laundry, Daily housekeeping, Air conditioning, Exceptional breakfast"
Hotel Fabulous - Delhi International Airport,"₹ 4,499",8.0,Very good,338,"Mahipalpur, New Delhi",Small Double Room,1 extra-large double bed,+₹ 540 taxes and charges,3,1 night, 2 adults,"₹ 4,499",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Daily housekeeping, Fabulous breakfast"
Radisson Gurugram Sohna Road City Center,"₹ 22,500",7.1,Good,868,Gurgaon,Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 4,050 taxes and charges",5,1 night, 2 adults,"₹ 22,500",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
OYO 81117 Deep Garden,"₹ 2,545",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 337 taxes and charges,3,1 night, 2 adults,"₹ 3,916",False,True,2024-03-05,2024-03-06,Room service
Hotel Yellow Chilli Britannia Chowk,"₹ 2,124",7.8,Good,49,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 255 taxes and charges,4,1 night, 2 adults,"₹ 2,124",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Very good breakfast"
Ginger Noida 63,"₹ 5,599",5.3,Review score,210,Noida,Standard Double or Twin Room,"2 beds (1 double, 1 futon)",+₹ 672 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Free WiFi, Breakfast"
Radisson Blu Hotel New Delhi Dwarka,"₹ 20,700",6.3,Review score,"1,638","Dwarka, New Delhi",Superior Double or Twin Room with 20% discount on Food & Soft Beverage,Beds: 1 double or 2 singles,"+₹ 3,726 taxes and charges",5,1 night, 2 adults,"₹ 20,700",True,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
FabHotel Grace Inn,"₹ 2,972",10,Exceptional,1,Gurgaon,Deluxe Room,1 double bed,+₹ 389 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
Hotel Trans International - Near Delhi Airport,"₹ 2,490",6.9,Review score,308,"Mahipalpur, New Delhi",Classic Room,1 extra-large double bed,+₹ 299 taxes and charges,3,1 night, 2 adults,"₹ 2,767",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Very good breakfast"
FabHotel Jasmine Boutique Jasola,"₹ 7,440",7.8,Good,207,"Jasola, New Delhi",(Sanitised) Deluxe Room,1 double bed,+₹ 893 taxes and charges,3,1 night, 2 adults,"₹ 7,440",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms"
Hotel Admire Gold - Pachim Vihar Delhi,"₹ 1,457",7.7,Good,83,"Pashim Vihar, New Delhi",Standard Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 2,429",False,True,2024-03-05,2024-03-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Laundry, Good breakfast"
Hotel The Raj Near New Delhi Train Station,"₹ 1,695",6.4,Review score,185,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
Avanti Tenantry,"₹ 4,500",7.4,Good,97,"Safdarjung Enclave, New Delhi",Apartment with Garden View,1 extra-large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Good breakfast"
GINGER Noida City Center,"₹ 6,099",6.0,Review score,275,Noida,Superior Double Room,1 double bed,+₹ 732 taxes and charges,3,1 night, 2 adults,"₹ 6,099",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
FabExpress Aerosky Boutique,"₹ 2,972",6.4,Review score,25,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-03-05,2024-03-06,"Free WiFi, Air conditioning"
Hotel Sunshine,₹ 800,6.2,Review score,298,"Karol bagh, New Delhi",Non AC Double Room,1 double bed,+₹ 96 taxes and charges,1,1 night, 2 adults,₹ 800,False,True,2024-03-05,2024-03-06,"Airport shuttle (free), Non-smoking rooms, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend The Kings Plaza Naraina Vihar,"₹ 8,268",7.0,Good,68,"West Delhi, New Delhi",Standard Double Room,1 extra-large double bed,"+₹ 1,488 taxes and charges",3,1 night, 2 adults,"₹ 10,335",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
"Hotel Yuvraj Deluxe-""Hygienic Hotel""","₹ 3,699",7.9,Good,384,"Paharganj, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 444 taxes and charges,3,1 night, 2 adults,"₹ 3,699",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Very good breakfast"
Golden Tulip Suites Gurgaon,"₹ 8,999",6.5,Review score,347,Gurgaon,Superior King Room,Multiple bed types,"+₹ 1,620 taxes and charges",5,1 night, 2 adults,"₹ 8,999",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel City Centre Inn - Nizamuddin Railway Station,"₹ 2,299",7.1,Good,252,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 276 taxes and charges,3,1 night, 2 adults,"₹ 2,299",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Laundry, Very good breakfast"
Jupiter Plaza Delhi Airport,"₹ 1,300",7.4,Good,207,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 390 taxes and charges,3,1 night, 2 adults,"₹ 1,300",True,False,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Fabulous breakfast"
"Lemon Tree Premier 2, Gurugram","₹ 20,750",7.3,Good,63,"City Center - Sector 29, Gurgaon",Business Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 6,184 taxes and charges",4,1 night, 2 adults,"₹ 20,750",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, Parking on site, Bar, Breakfast"
Hotel King plaza Near IGI Airport Delhi,₹ 936,7.5,Good,459,"South West, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 112 taxes and charges,3,1 night, 2 adults,"₹ 2,339",True,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
AIRPORT Hotel Moody Plaza,₹ 539,7.5,Good,100,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Hotel Caves A Family Hotel Near IGI Airport Delhi,₹ 882,8.1,Very good,130,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 159 taxes and charges,4,1 night, 2 adults,"₹ 2,205",True,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Free WiFi, Tea/coffee maker in all rooms, Bar, Exceptional breakfast"
Duplex villa with fully functional kitchen in noida extension,"₹ 10,849",NA,NA,NA,Ghaziabad,Three-Bedroom Villa,3 extra-large double beds,"+₹ 1,953 taxes and charges",0,1 night, 2 adults,"₹ 10,849",False,True,2024-03-05,2024-03-06,"Free parking, Free WiFi"
OYO Townhouse 587 Sec 19,"₹ 2,294",3.9,Review score,55,Kalkaji Devi,Classic Triple Room,1 extra-large double bed,+₹ 307 taxes and charges,4,1 night, 2 adults,"₹ 3,530",False,True,2024-03-05,2024-03-06,"Room service, Family rooms"
"Gold Guest House, Sonipat","₹ 2,160",9.3,Superb,3,Rāi,Deluxe Double Room,1 double bed,+₹ 259 taxes and charges,0,1 night, 2 adults,"₹ 2,160",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Free WiFi, Family rooms, Breakfast"
Ginger Faridabad,"₹ 3,299",3.9,Review score,106,Faridabad,Standard Double or Twin Room,Multiple bed types,+₹ 396 taxes and charges,3,1 night, 2 adults,"₹ 3,299",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, Free parking, Free WiFi, Bar, Breakfast"
Hotel Park Tree Near Delhi Airport,"₹ 1,725",6.8,Review score,62,"South West, New Delhi",Deluxe Room,1 large double bed,+₹ 207 taxes and charges,3,1 night, 2 adults,"₹ 1,725",False,False,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms, Breakfast"
OYO Flagship 81150 Hotel Milan Grand,"₹ 5,086",NA,NA,NA,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 642 taxes and charges,3,1 night, 2 adults,"₹ 5,086",False,True,2024-03-05,2024-03-06,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
"Hotel Abhinandan, Panipat","₹ 1,620",6.3,Review score,6,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 194 taxes and charges,4,1 night, 2 adults,"₹ 1,620",False,True,2024-03-05,2024-03-06,"Restaurant, Room service, Free parking, Breakfast"
FabHotel Next Home Prime,"₹ 3,822",8.3,Very good,3,"IMT Manesar, Gurgaon",Deluxe Room,1 double bed,+₹ 459 taxes and charges,0,1 night, 2 adults,"₹ 3,822",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
Country farms,"₹ 8,250",NA,NA,NA,Greater Noida,Villa,"9 beds (2 doubles, 4 bunk beds, 3 sofa beds)","+₹ 1,485 taxes and charges",0,1 night, 2 adults,"₹ 8,250",False,True,2024-03-05,2024-03-06,"Swimming Pool, Free parking, Free WiFi, Breakfast"
Jaypee Vasant Continental,"₹ 8,500",7.3,Good,557,"Vasant Vihar, New Delhi",Deluxe Double or Twin Room with with 10% discount on food and soft beverages (Not on In room dining ),Beds: 1 double or 2 singles,"+₹ 1,530 taxes and charges",5,1 night, 2 adults,"₹ 8,500",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Treebo Tryst Relax Inn Patel Nagar,"₹ 11,538",7.0,Good,66,New Delhi,Deluxe Double Room,Multiple bed types,"+₹ 2,077 taxes and charges",4,1 night, 2 adults,"₹ 14,423",True,True,2024-03-05,2024-03-06,"Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
FabExpress Pearl Robe,"₹ 3,823",7.5,Good,65,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 459 taxes and charges,3,1 night, 2 adults,"₹ 3,823",False,True,2024-03-05,2024-03-06,"Room service, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping"
Airport Hotel Mars,₹ 539,8.1,Very good,13,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Facilities for disabled guests, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Breakfast"
Zone Connect Saket Delhi,"₹ 8,099",6.4,Review score,264,"Saket, New Delhi",Connect Room,1 extra-large double bed,"+₹ 1,458 taxes and charges",4,1 night, 2 adults,"₹ 8,099",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
FAIRLIE HOTELS & RESORTS,"₹ 6,500",8.7,Fabulous,4,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 780 taxes and charges,4,1 night, 2 adults,"₹ 6,500",False,True,2024-03-05,2024-03-06,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Breakfast"
"Udman By Ferns N Petals, Gurugram","₹ 8,077",8.8,Fabulous,18,"Golf Course Road, Gurgaon",Superior Double Room,1 extra-large double bed,"+₹ 1,454 taxes and charges",4,1 night, 2 adults,"₹ 8,077",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Airport Hotel Dev Residency - Mahipalpur,"₹ 3,509",8.0,Very good,234,"Mahipalpur, New Delhi",Deluxe Double Room,1 large double bed,+₹ 421 taxes and charges,3,1 night, 2 adults,"₹ 3,509",True,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Superb breakfast"
The Mohit Guest House - New Delhi Railway Station - Paharganj,"₹ 1,890",7.0,Good,362,"Paharganj, New Delhi",Super Deluxe Room - Complimentary HI-Tea in the evening,1 double bed,+₹ 227 taxes and charges,3,1 night, 2 adults,"₹ 1,890",False,True,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Very good breakfast"
FabExpress Rasa Arcade,"₹ 3,610",7.5,Good,20,Ghaziabad,Deluxe Room,1 double bed,+₹ 433 taxes and charges,3,1 night, 2 adults,"₹ 3,610",False,True,2024-03-05,2024-03-06,"Room service, Free WiFi, Breakfast"
Aravali Inn,"₹ 2,499",6.1,Review score,25,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 300 taxes and charges,4,1 night, 2 adults,"₹ 2,499",False,True,2024-03-05,2024-03-06,"Room service, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Itsy By Treebo - Dr Regency,"₹ 5,179",5.0,Review score,121,"Safdarjung Enclave, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 622 taxes and charges,3,1 night, 2 adults,"₹ 6,474",True,True,2024-03-05,2024-03-06,"Room service, Free parking, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Mars Stay By Sinon,₹ 629,9.7,Exceptional,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 75 taxes and charges,3,1 night, 2 adults,₹ 629,False,False,2024-03-05,2024-03-06,"Airport shuttle, Non-smoking rooms, Room service, Facilities for disabled guests, Free parking, WiFi, Family rooms, 24-hour front desk, Terrace, Breakfast"
"Willow Woods Farm house, Gurugram","₹ 3,150",10,Exceptional,6,Sohna,Two-Bedroom Bungalow,2 extra-large double beds,+₹ 378 taxes and charges,0,1 night, 2 adults,"₹ 3,150",False,True,2024-03-05,2024-03-06,"Free parking, Free WiFi"
Shanti Residency,"₹ 1,425",7.3,Good,27,"South Delhi, New Delhi",Budget Double Room,1 double bed,+₹ 171 taxes and charges,0,1 night, 2 adults,"₹ 1,425",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning, Breakfast"
Hotel Citizen New Delhi,"₹ 4,094",7.6,Good,367,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 491 taxes and charges,3,1 night, 2 adults,"₹ 4,094",True,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Free parking, Family rooms, 24-hour front desk, Terrace, Air conditioning, Very good breakfast"
Hotel Shiva Intercontinental,"₹ 1,169",7.1,Good,254,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 140 taxes and charges,3,1 night, 2 adults,"₹ 1,169",False,True,2024-03-05,2024-03-06,"Airport shuttle, Room service, Restaurant, Free parking, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Good breakfast"
Hotel Aman Continental - Paharganj,"₹ 5,920",6.7,Review score,74,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 710 taxes and charges,3,1 night, 2 adults,"₹ 5,920",False,True,2024-03-05,2024-03-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free WiFi, Family rooms, 24-hour front desk, Laundry, Good breakfast"
Hyatt Centric Janakpuri New Delhi,"₹ 11,925",6.4,Review score,395,"Janakpuri, New Delhi",Twin Room with 20% discount on food and soft beverages,2 single beds,"+₹ 2,147 taxes and charges",5,1 night, 2 adults,"₹ 11,925",False,True,2024-03-05,2024-03-06,"Non-smoking rooms, Room service, Restaurant, Facilities for disabled guests, Free parking, Free WiFi, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
