hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Flagship Vj Hotel,"₹ 1,257",1.0,Review score,2,Rewāri,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-09-05,2023-09-06,NA
Westend Inn,"₹ 3,500",5.6,Review score,85,"South West, New Delhi",Standard Double or Twin Room,"3 beds (2 singles, 1 large double)",+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
The Park New Delhi,"₹ 13,999",5.5,Review score,"3,279","Connaught Place, New Delhi",Luxury Room with breakfast,1 large double bed,"+₹ 2,520 taxes and charges",5,1 night, 2 adults,"₹ 13,999",True,True,2023-09-05,2023-09-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Bar, Breakfast"
Bloom Boutique l GK-1,"₹ 5,300",8.1,Very good,284,"Greater Kailash 1, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 636 taxes and charges,3,1 night, 2 adults,"₹ 5,300",False,True,2023-09-05,2023-09-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
The Lodhi – A member of The Leading Hotels Of The World,"₹ 31,500",8.4,Very good,559,New Delhi,Lodhi Standard Room Without Plunge Pool with complimentary spa credit worth INR 1200,1 extra-large double bed,"+₹ 5,670 taxes and charges",5,1 night, 2 adults,"₹ 35,000",False,True,2023-09-05,2023-09-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Bar, Good breakfast"
OPULENT HOTEL BY FERNS N PETALS,"₹ 7,884",7.2,Good,50,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,"+₹ 1,419 taxes and charges",4,1 night, 2 adults,"₹ 7,884",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
JRD Pride,"₹ 7,341",6.9,Review score,233,"South Delhi, New Delhi",Superior Double or Twin Room with complimentary Hi Tea from 04pm till 06pm,1 double bed,+₹ 881 taxes and charges,4,1 night, 2 adults,"₹ 7,341",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Breakfast"
Sarovar Portico Surajkund,"₹ 4,500",5.1,Review score,34,"South Delhi, New Delhi",Superior Room 1 Dbl Bed,NA,+₹ 540 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Bar, Breakfast"
SPOT ON Sirohi Hotel And Restaurant,₹ 827,NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 131 taxes and charges,3,1 night, 2 adults,"₹ 1,688",False,True,2023-09-05,2023-09-06,
Hotel Gold Souk - Karol Bagh,"₹ 3,299",8.1,Very good,205,"Karol bagh, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 396 taxes and charges,3,1 night, 2 adults,"₹ 5,999",True,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
The Gold Regency - 02 Mins from New Delhi Railway Station,"₹ 3,210",7.2,Good,243,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 385 taxes and charges,3,1 night, 2 adults,"₹ 5,350",False,True,2023-09-05,2023-09-06,"Airport shuttle (free), Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Bar, Breakfast"
Hotel Golden Oasis - A Well Hygiene Property,"₹ 1,580",6.7,Review score,139,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 190 taxes and charges,3,1 night, 2 adults,"₹ 1,580",False,True,2023-09-05,2023-09-06,"Airport shuttle, Room service, Family rooms, Free WiFi, Private parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Good breakfast"
Hotel Earth,"₹ 1,045",7.0,Good,"1,006","Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 125 taxes and charges,3,1 night, 2 adults,"₹ 1,045",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
FabHotel The Chaitanyas,"₹ 1,804",5.7,Review score,31,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 4,295",False,True,2023-09-05,2023-09-06,"Room service, Free WiFi, 24-hour front desk, Air conditioning"
Blu Lagoon Inn - Select Citywalk Mall,"₹ 2,200",8.3,Very good,77,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 2,200",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Exceptional breakfast"
Caspia Hotel New Delhi,"₹ 4,320",5.5,Review score,130,New Delhi,Superior Queen Room,"2 beds (1 sofa bed, 1 large double)",+₹ 518 taxes and charges,3,1 night, 2 adults,"₹ 4,320",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Breakfast"
"Holiday Inn Express Gurugram Sector 50, an IHG Hotel","₹ 3,983",6.3,Review score,"1,663",Gurgaon,Standard Queen Room with 15% discount on F&B and Free Laundromat,1 large double bed,+₹ 478 taxes and charges,4,1 night, 2 adults,"₹ 3,983",True,False,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Good breakfast"
Smyle Inn - 3 minutes walk From New Delhi Railway Station,"₹ 1,416",7.8,Good,938,"Paharganj, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 170 taxes and charges,3,1 night, 2 adults,"₹ 1,416",True,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Good breakfast"
Aashianaa Gracious Living,"₹ 3,053",8.6,Fabulous,108,"South Delhi, New Delhi",Superior Double Room with Balcony,1 double bed,+₹ 366 taxes and charges,0,1 night, 2 adults,"₹ 3,053",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Terrace, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms"
OYO Hotel Crown Plaza,"₹ 1,230",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 2,511",False,True,2023-09-05,2023-09-06,Room service
Skylink Suites Bed & Breakfast,"₹ 2,899",7.2,Good,41,"South Delhi, New Delhi",Luxury Double Room,1 double bed,+₹ 348 taxes and charges,3,1 night, 2 adults,"₹ 2,899",True,True,2023-09-05,2023-09-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Good breakfast"
"Staybook - Hotel City Stories - By Aira Xing, Paharganj, New Delhi","₹ 3,500",7.8,Good,311,"Paharganj, New Delhi",Family Studio,Entire studio • 1 bathroom • 30m²,+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Exceptional breakfast"
Hotel Tashkent Palace - New Delhi Railway Station - Paharganj,"₹ 1,035",7.1,Good,628,"Paharganj, New Delhi",Budget Double Room,1 double bed,+₹ 124 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-09-05,2023-09-06,"Airport shuttle, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Air conditioning, Breakfast"
"Leaf 9, Cyber City","₹ 1,800",8.9,Fabulous,60,"DLF Cyber City, Gurgaon",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Breakfast"
FabExpress Le Continental,"₹ 1,682",7.8,Good,199,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 202 taxes and charges,3,1 night, 2 adults,"₹ 3,656",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Royal inn,₹ 936,2.7,Review score,3,Badarpur,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 112 taxes and charges,3,1 night, 2 adults,"₹ 1,170",False,True,2023-09-05,2023-09-06,"Free parking, Family rooms, Room service"
"Sarovar Portico Naraina, Hotel","₹ 7,200",6.6,Review score,77,"West Delhi, New Delhi",Superior Twin Bed Rooms- Two Single Bed,NA,+₹ 864 taxes and charges,3,1 night, 2 adults,"₹ 7,200",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
GURU KRIPA GARDEN,"₹ 1,440",6.7,Review score,34,Govardhan,Family Room,1 double bed,+₹ 173 taxes and charges,0,1 night, 2 adults,"₹ 1,440",False,False,2023-09-05,2023-09-06,"Free WiFi, Free parking, Family rooms, Non-smoking rooms, Room service"
FabHotel F9 Chhatarpur,"₹ 1,427",7.9,Good,8,"Chattarpur, New Delhi",Deluxe Room,1 double bed,+₹ 171 taxes and charges,3,1 night, 2 adults,"₹ 3,103",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Hotel Jagannath - Chittaranjan Park,"₹ 1,100",7.3,Good,17,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 large double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Air conditioning"
Bloom Boutique l Signature Towers,"₹ 3,900",7.8,Good,400,"Sector 40 - 44, Gurgaon",Deluxe King Room,1 double bed,+₹ 468 taxes and charges,4,1 night, 2 adults,"₹ 3,900",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, 24-hour front desk, Breakfast"
Indus Biznotel,"₹ 4,699",7.8,Good,95,"Greater Kailash 1, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,+₹ 564 taxes and charges,4,1 night, 2 adults,"₹ 4,699",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
Hotel city lite Near IGI Airport,₹ 728,7.3,Good,534,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 1,819",True,True,2023-09-05,2023-09-06,"Airport shuttle, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Very good breakfast"
Zaza Stay,"₹ 4,000",9.0,Superb,132,"South Delhi, New Delhi",Deluxe Double or Twin Room with Garden View,1 extra-large double bed,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 4,000",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Terrace, Garden, Laundry, Daily housekeeping, Air conditioning"
FabHotel Kiara,"₹ 1,317",8.4,Very good,306,Gurgaon,Deluxe Room,1 double bed,+₹ 158 taxes and charges,3,1 night, 2 adults,"₹ 2,863",False,True,2023-09-05,2023-09-06,"Room service, Free WiFi, Free parking, 24-hour front desk"
Mahagun Sarovar Portico Suites,"₹ 6,299",6.2,Review score,440,Ghaziabad,Studio - 1 Double Bed,NA,+₹ 756 taxes and charges,4,1 night, 2 adults,"₹ 6,299",True,True,2023-09-05,2023-09-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Aerocity Purple Orchid,"₹ 1,795",7.5,Good,219,New Delhi,Deluxe Double Room,1 extra-large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 1,795",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
The C Park Inn Karol Bagh Homely Atmosphere,"₹ 2,200",6.9,Review score,91,"Karol bagh, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Free WiFi, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
The Muse Sarovar Portico Kapashera,"₹ 5,850",6.4,Review score,217,"South West, New Delhi",Superior Room 1 Dbl Bed,1 double bed,+₹ 702 taxes and charges,4,1 night, 2 adults,"₹ 5,850",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel The Royal Plaza,"₹ 14,580",4.7,Review score,"1,044","Central Delhi, New Delhi","Standard Double Room - Wifi, 20% Discount on Food & Soft Beverages, Spa & Saloon services",1 extra-large double bed,"+₹ 2,624 taxes and charges",4,1 night, 2 adults,"₹ 14,580",False,False,2023-09-05,2023-09-06,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel JRD Exotica,"₹ 11,000",6.0,Review score,69,"Safdarjung Enclave, New Delhi",Superior Twin Room with complimentary Hi Tea from 04pm till 06pm,2 single beds,"+₹ 1,980 taxes and charges",3,1 night, 2 adults,"₹ 11,000",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
The Orion Plaza - Nehru Place,"₹ 5,199",7.1,Good,393,"South Delhi, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 624 taxes and charges,4,1 night, 2 adults,"₹ 5,199",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Natraj Yes Please,"₹ 2,759",7.7,Good,399,"Paharganj, New Delhi",[Sanitized] Superior Double Room,1 extra-large double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 4,599",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
Hotel Town Grand Patel Nagar New Delhi,"₹ 5,625",7.0,Good,75,New Delhi,Double Room with Balcony,1 extra-large double bed,+₹ 675 taxes and charges,3,1 night, 2 adults,"₹ 7,500",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
OYO Townhouse 587 Sec 19,"₹ 4,778",3.9,Review score,55,Kalkaji Devi,Classic Triple Room,1 extra-large double bed,+₹ 605 taxes and charges,4,1 night, 2 adults,"₹ 9,750",False,True,2023-09-05,2023-09-06,"Room service, Family rooms"
Treebo Trend Jannat Residency,"₹ 4,842",7.0,Good,45,"South West, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 581 taxes and charges,3,1 night, 2 adults,"₹ 11,004",True,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Ritz,"₹ 3,713",7.8,Good,542,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 445 taxes and charges,3,1 night, 2 adults,"₹ 4,950",True,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
Collection O 35983 Metaltech,₹ 986,NA,NA,NA,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 150 taxes and charges,3,1 night, 2 adults,"₹ 2,013",False,True,2023-09-05,2023-09-06,"Facilities for disabled guests, Laundry, Daily housekeeping, Air conditioning"
Hotel Ajanta,"₹ 2,360",6.8,Review score,590,"Paharganj, New Delhi",Standard Twin Room,2 single beds,+₹ 283 taxes and charges,3,1 night, 2 adults,"₹ 4,290",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
OYO Townhouse 483 Hotel Rivasa Regency,"₹ 1,250",3.9,Review score,9,Dera Māndi,Classic Triple Room,1 large double bed,+₹ 190 taxes and charges,4,1 night, 2 adults,"₹ 1,924",False,True,2023-09-05,2023-09-06,
The Palm Studio,"₹ 1,349",9.0,Superb,24,Gurgaon,Deluxe Double Room,1 large double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 2,248",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Breakfast"
Hotel View - A Boutique Hotel,"₹ 1,080",6.5,Review score,513,"Mahipalpur, New Delhi",Deluxe Double Room,2 single beds,+₹ 130 taxes and charges,3,1 night, 2 adults,"₹ 1,080",False,False,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Hotel Diplomat Residency,"₹ 3,960",8.2,Very good,46,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 475 taxes and charges,3,1 night, 2 adults,"₹ 3,960",True,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
FabHotel F9 Kirti Nagar,"₹ 2,195",8.1,Very good,232,"West Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 263 taxes and charges,3,1 night, 2 adults,"₹ 4,771",False,True,2023-09-05,2023-09-06,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping"
Hotel Krishna Deluxe-By RCG Hotels,"₹ 2,223",8.1,Very good,488,"Paharganj, New Delhi",Standard Double or Twin Room,Multiple bed types,+₹ 267 taxes and charges,3,1 night, 2 adults,"₹ 5,849",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
Treebo Trend Amexx Residency Sector 27,"₹ 4,984",9.1,Superb,603,Gurgaon,Standard Double Room,1 extra-large double bed,+₹ 598 taxes and charges,3,1 night, 2 adults,"₹ 10,604",True,True,2023-09-05,2023-09-06,"Room service, Family rooms, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
FabHotel Nirvana Suites,"₹ 1,866",7.3,Good,145,"Jasola, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 224 taxes and charges,3,1 night, 2 adults,"₹ 4,056",True,True,2023-09-05,2023-09-06,"Room service, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk, Laundry, Air conditioning"
Hotel Ivory 32,"₹ 3,465",7.2,Good,88,"Greater Kailash 1, New Delhi",Executive Room,1 large double bed,+₹ 416 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
Hotel Palazzo Inn PURE VEG,"₹ 2,924",5.6,Review score,45,"Janakpuri, New Delhi",Deluxe Room,1 double bed,+₹ 351 taxes and charges,4,1 night, 2 adults,"₹ 2,924",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
Anara Service Apartments - Greater Kailash Part II,"₹ 4,600",8.5,Very good,118,"South Delhi, New Delhi",Studio with Balcony,Entire studio • 1 bathroom • 1 kitchen • 120m²,Additional charges may apply,0,1 night, 2 adults,"₹ 4,600",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Vaara,"₹ 3,000",7.9,Good,53,"Hauz Khas, New Delhi",Budget Double Room,1 double bed,+₹ 360 taxes and charges,0,1 night, 2 adults,"₹ 3,000",False,True,2023-09-05,2023-09-06,"Free WiFi, Parking, Air conditioning"
R.K Hotel & Restaurant,"₹ 1,999",7.7,Good,10,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 1,999",False,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
"Hotel Apple Inn, New Delhi Railway Station","₹ 1,738",8.1,Very good,604,"Paharganj, New Delhi",Studio double room,1 double bed,+₹ 209 taxes and charges,4,1 night, 2 adults,"₹ 3,698",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
HOTEL DELHI 55 @ NEW DELHI RAILWAY STATION,"₹ 2,087",7.7,Good,179,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 250 taxes and charges,3,1 night, 2 adults,"₹ 3,795",False,True,2023-09-05,2023-09-06,"Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
"Country Inn & Suites by Radisson, Bhiwadi","₹ 4,239",7.5,Good,75,Bhiwadi,Superior Room,1 large double bed,+₹ 509 taxes and charges,4,1 night, 2 adults,"₹ 4,239",True,False,2023-09-05,2023-09-06,"Indoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
J House near Bhikaji,"₹ 2,800",8.6,Fabulous,208,"South Delhi, New Delhi",Budget Double Room,1 double bed,+₹ 336 taxes and charges,0,1 night, 2 adults,"₹ 2,800",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Fitness centre, Free WiFi, Terrace, Laundry, Air conditioning, Good breakfast"
"Beautiful Apartments at Tarudhan Valley Golf Resort, Manesar","₹ 5,400",8.0,Very good,161,Gurgaon,Apartment with Garden View,"3 beds (1 extra-large double, 2 sofa beds)",+₹ 648 taxes and charges,4,1 night, 2 adults,"₹ 5,400",False,True,2023-09-05,2023-09-06,"2 swimming pools, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Family rooms, Bar, Good breakfast"
Taurus Sarovar Portico,"₹ 8,099",5.6,Review score,140,"Mahipalpur, New Delhi",Standard King Room,1 extra-large double bed,"+₹ 1,458 taxes and charges",4,1 night, 2 adults,"₹ 8,099",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Uppal International - New Delhi Railway Station - Paharganj,"₹ 1,705",7.0,Good,252,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 205 taxes and charges,3,1 night, 2 adults,"₹ 3,100",False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Good breakfast"
Lime Tree Greater Kailash New Delhi - luxury Bed & Breakfast- Next to GK 2 Metro Station,"₹ 4,800",7.3,Good,147,"South Delhi, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 576 taxes and charges,0,1 night, 2 adults,"₹ 8,000",True,True,2023-09-05,2023-09-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Mother Palace,₹ 999,7.5,Good,178,"Paharganj, New Delhi",Standard Double Room with Fan,1 large double bed,+₹ 120 taxes and charges,0,1 night, 2 adults,₹ 999,False,True,2023-09-05,2023-09-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Terrace, Air conditioning"
FabHotel The Golf Inn,"₹ 1,536",7.1,Good,51,Noida,Deluxe Room,1 large double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 3,339",False,True,2023-09-05,2023-09-06,"Room service, Fitness centre, Facilities for disabled guests"
FabHotel F9 Ashok Vihar,"₹ 1,372",8.0,Very good,126,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 165 taxes and charges,3,1 night, 2 adults,"₹ 2,983",False,True,2023-09-05,2023-09-06,"Room service, 24-hour front desk, Air conditioning"
"Cosy Grand, Near Chanakyapuri, Embassy Area","₹ 11,570",8.0,Very good,245,"South Delhi, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,083 taxes and charges",3,1 night, 2 adults,"₹ 16,070",True,True,2023-09-05,2023-09-06,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Air conditioning, Breakfast"
OYO Home The Shagun Residency,"₹ 1,250",3.8,Review score,13,"West Delhi, New Delhi",Apartment,1 extra-large double bed,+₹ 182 taxes and charges,3,1 night, 2 adults,"₹ 1,924",False,True,2023-09-05,2023-09-06,"Room service, 24-hour front desk, Daily housekeeping"
Hotel Home In By Amrik Sukhdev,"₹ 6,099",8.7,Fabulous,55,Sonīpat,Superior Family Room,"2 beds (1 extra-large double, 1 sofa bed)",+₹ 732 taxes and charges,4,1 night, 2 adults,"₹ 6,099",False,True,2023-09-05,2023-09-06,"Free WiFi, Free parking, Airport shuttle, Family rooms, Restaurant, Non-smoking rooms, Room service, Facilities for disabled guests, Fitness centre, Good breakfast"
